날짜,시간,지역,연료원,전력거래량(MWh),기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),PM10 평균,PM2.5 평균
2020-05-04,15,광주시,태양광,32.90909,24.9,,2,62,1,2.68,,8,20.6,9.2
2020-05-04,16,광주시,태양광,31.532978,23.9,,2.9,60,1,2.4,,0,17,8.3
2020-05-04,17,광주시,태양광,21.825703,22.7,,2.2,61,1,1.75,,0,21.7,11.4
2020-05-04,18,광주시,태양광,10.456702,21.3,,1.4,66,0.9,0.83,,7,24,15.2
2020-05-04,19,광주시,태양광,5.717323,19.3,,1.6,73,0.6,0.36,,3,23.8,14.7
2020-05-05,7,광주시,태양광,1.156253,13.6,,0.2,94,0,0.27,,8,29.6,18.1
2020-05-05,8,광주시,태양광,6.123111,15,,0.2,88,0,0.7,,10,33.9,21.1
2020-05-05,9,광주시,태양광,13.809607,17.3,,0.5,82,0.3,1.29,,10,32.7,20.6
2020-05-05,10,광주시,태양광,22.035315,20.2,,4.2,73,0.7,1.88,,10,26.1,16.1
2020-05-05,11,광주시,태양광,20.546347,20.7,,3.5,71,0,1.82,,10,22.2,12.3
2020-05-05,12,광주시,태양광,27.742502,22.6,,2.5,67,0.4,2.29,,10,23.6,12
2020-05-05,13,광주시,태양광,16.158656,21.8,,2.3,67,0.4,2.05,,10,36.6,19.1
2020-05-05,14,광주시,태양광,17.210337,20.7,,0.9,73,0,1.37,,10,34.4,21.6
2020-05-05,15,광주시,태양광,13.867731,20.7,,1.4,71,0,1.05,,10,31.3,21.9
2020-05-05,16,광주시,태양광,12.068593,20.3,,1.7,70,0,0.97,,10,27.9,20.3
2020-05-05,17,광주시,태양광,9.295108,20.2,,2.9,62,0.1,0.74,,10,23.7,17.1
2020-05-05,18,광주시,태양광,8.11082,19.9,,1.4,62,0.1,0.55,,10,24.8,16.1
2020-05-05,19,광주시,태양광,3.531429,19.1,,1.3,67,0,0.18,,10,29.9,19.1
2020-05-06,7,광주시,태양광,2.884722,16.6,,2.5,93,0.7,0.43,,0,27.2,19.8
2020-05-06,8,광주시,태양광,11.812827,18.7,,2.6,77,1,1.18,,0,24,10.9
2020-05-06,9,광주시,태양광,23.956682,20.7,,1.5,62,1,2.01,,0,22.3,8.3
2020-05-06,10,광주시,태양광,33.874988,23,,3.1,51,1,2.71,,0,22.1,6.1
2020-05-06,11,광주시,태양광,38.174984,25.4,,3,35,1,3.24,,0,17.4,4.7
2020-05-06,12,광주시,태양광,41.097268,27,,2.7,28,1,3.57,,0,19.1,4
2020-05-06,13,광주시,태양광,41.243655,28.2,,3.7,26,1,3.65,,0,22.4,4.8
2020-05-06,14,광주시,태양광,40.201265,29.2,,2.7,26,1,3.51,,0,21.8,5.3
2020-05-06,15,광주시,태양광,37.892134,29.6,,3.2,24,1,3.18,,0,19.9,5.1
2020-05-06,16,광주시,태양광,31.510763,30,,2.8,24,1,2.64,,0,21.3,6.4
2020-05-06,17,광주시,태양광,22.119548,29.6,,1.4,26,1,1.94,,0,43.3,11.8
2020-05-06,18,광주시,태양광,12.463844,26.3,,3.3,46,1,1.11,,0,38.1,18.4
2020-05-06,19,광주시,태양광,5.396405,23.3,,5.2,55,0.8,0.36,,1,38,20.3
2020-05-07,7,광주시,태양광,3.062737,15.4,,1.3,66,0.9,0.45,,5,30,14.2
2020-05-07,8,광주시,태양광,11.810685,17.9,,1.5,46,1,1.2,,5,40.2,9.6
2020-05-07,9,광주시,태양광,22.974172,20.1,,1,30,1,1.9,,5,38.1,6.2
2020-05-07,10,광주시,태양광,31.52139,22.3,,2.5,19,1,2.5,,2,44.6,5.2
2020-05-07,11,광주시,태양광,36.818064,24.1,,1.9,14,1,3.21,,4,31.3,3.3
2020-05-07,12,광주시,태양광,37.210722,25.2,,3.1,16,1,3.22,,5,19.4,3.2
2020-05-07,13,광주시,태양광,42.156037,25.2,,1.8,16,1,3.73,,1,16.4,4
2020-05-07,14,광주시,태양광,40.623743,25.9,,2.6,17,1,3.55,,0,15.1,4.8
2020-05-07,15,광주시,태양광,37.410948,25.9,,1.3,18,1,3.2,,3,20.9,7
2020-05-07,16,광주시,태양광,27.646263,25.7,,3.1,27,1,2.36,,7,26.8,8.8
2020-05-07,17,광주시,태양광,22.383775,24,,5,28,1,1.9,,4,25.6,8.8
2020-05-07,18,광주시,태양광,13.223977,22.5,,4.3,31,1,1.19,,3,23.8,9
2020-05-07,19,광주시,태양광,5.395704,20.9,,1.6,33,0.7,0.34,,7,20.8,7.2
2020-05-08,7,광주시,태양광,3.379298,13.1,,0.8,40,1,0.55,,3,22.4,11.8
2020-05-08,8,광주시,태양광,12.945923,15.7,,0.9,34,1,1.31,,4,22,7.1
2020-05-08,9,광주시,태양광,23.958755,17.9,,0.6,34,1,2.1,,6,22.2,7.6
2020-05-08,10,광주시,태양광,32.871723,20.9,,3.3,38,1,2.76,,5,23.9,8.2
2020-05-08,11,광주시,태양광,34.953201,22.1,,2.3,40,1,3.08,,7,28.9,10.8
2020-05-08,12,광주시,태양광,35.232092,22.3,,5,46,0.8,2.79,,8,34,13
2020-05-08,13,광주시,태양광,32.652452,22.6,,4.2,53,0.8,3.03,,8,32.1,10.6
2020-05-08,14,광주시,태양광,34.030761,21.5,,4.6,56,0.3,2.09,,8,34.8,12.6
2020-05-08,15,광주시,태양광,29.132448,21.8,,4.1,57,0.5,2.2,,8,33.4,11.1
2020-05-08,16,광주시,태양광,19.734059,21.7,,5.1,50,0.1,1.4,,9,36.6,8.4
2020-05-08,17,광주시,태양광,14.61143,22.1,,3.3,49,0.1,1.13,,10,26.9,9
2020-05-08,18,광주시,태양광,5.701688,20.8,,4.9,57,0,0.42,,10,25.2,9.3
2020-05-08,19,광주시,태양광,2.651551,20,0,3.6,68,0,0.1,,10,20.8,10.1
2020-05-09,7,광주시,태양광,0.243734,18,0.4,3.6,96,0,0.11,,10,2.2,0.9
2020-05-09,8,광주시,태양광,1.361665,18.2,0.5,3.1,96,0,0.22,,10,1.8,0.8
2020-05-09,9,광주시,태양광,2.726645,18.4,0.7,4.2,96,0,0.34,,10,1.6,1
2020-05-09,10,광주시,태양광,5.020033,18.8,0.1,4.3,96,0,0.54,,10,2.3,1.6
2020-05-09,11,광주시,태양광,5.602085,19.1,0.7,3.6,96,0,0.52,,10,2.7,1.3
2020-05-09,12,광주시,태양광,6.692128,19.4,0,3.2,97,0,0.64,,10,2.6,1.2
2020-05-09,13,광주시,태양광,5.764561,19.6,0.5,2.1,98,0,0.65,,10,2.6,1.3
2020-05-09,14,광주시,태양광,6.790215,19.6,0.2,2.5,99,0,0.55,,9,4,2.1
2020-05-09,15,광주시,태양광,6.07963,18.4,,4.8,99,0,0.32,,10,8,5.6
2020-05-09,16,광주시,태양광,14.276762,18.8,,3,98,0.1,0.68,,9,10.4,8.3
2020-05-09,17,광주시,태양광,11.773125,18.1,,3.5,93,0.1,0.78,,10,10.3,8.1
2020-05-09,18,광주시,태양광,4.605613,17.4,,2.7,92,0,0.3,,10,12.7,9
2020-05-09,19,광주시,태양광,2.245669,15.7,,6.3,94,0,0.17,,10,12.4,10.2
2020-05-10,7,광주시,태양광,0.226797,13.3,0,1.1,99,0,0.11,,10,4.9,4
2020-05-10,8,광주시,태양광,1.858008,13.4,0,1.3,99,0,0.21,,10,5.8,3.3
2020-05-10,9,광주시,태양광,4.832941,13.8,0,1,98,0,0.35,,10,5.8,4.1
2020-05-10,10,광주시,태양광,5.960488,14,,1.3,97,0,0.34,,10,5.4,3.3
2020-05-10,11,광주시,태양광,10.567744,14.6,,1.6,96,0,0.66,,10,7.2,5.4
2020-05-10,12,광주시,태양광,14.322261,15.3,,1.1,95,0,0.65,,10,7.6,5.6
2020-05-10,13,광주시,태양광,12.226734,16.2,,1.9,88,0.1,1.88,,9,7.7,5
2020-05-10,14,광주시,태양광,14.068782,17.6,,1.9,83,0.1,1.61,,9,8.7,5
2020-05-10,15,광주시,태양광,18.383375,19.3,,1.7,78,0.8,2.98,,8,12.6,9.3
2020-05-10,16,광주시,태양광,19.198014,18.7,,1.9,78,0.7,2.22,,8,21.1,17.4
2020-05-10,17,광주시,태양광,13.499468,17.8,,2.2,82,0.1,1.21,,9,33.7,29
2020-05-10,18,광주시,태양광,9.77633,17.1,,1.5,84,0.5,0.76,,3,40,34.3
2020-05-10,19,광주시,태양광,4.883881,16,,1.1,88,0.4,0.32,,3,42.3,36.1
2020-05-11,7,광주시,태양광,1.851699,14.1,,0,96,0.1,0.32,,9,26.8,22.2
2020-05-11,8,광주시,태양광,6.934116,15.3,,1.2,95,0.4,0.84,,7,33.8,28.1
2020-05-11,9,광주시,태양광,14.924278,16,,1.8,89,0.4,1.36,,8,34.9,26.4
2020-05-11,10,광주시,태양광,29.816407,17.6,,0.9,73,1,2.56,,2,41.9,26.8
2020-05-11,11,광주시,태양광,36.638061,20,,0.8,65,1,3.17,,0,47.2,23.3
2020-05-11,12,광주시,태양광,39.879135,22,,1.5,49,1,3.46,,0,47.3,20.3
2020-05-11,13,광주시,태양광,40.995623,24.2,,1.2,45,1,3.56,,0,47.4,16.4
2020-05-11,14,광주시,태양광,40.226589,25,,2.1,32,1,3.41,,0,62.6,12.6
2020-05-11,15,광주시,태양광,37.69429,25.9,,1.7,26,1,3.09,,0,54.8,10.7
2020-05-11,16,광주시,태양광,31.039595,25.3,,1.4,24,1,2.65,,1,56.7,11.7
2020-05-11,17,광주시,태양광,21.928821,25.6,,2.4,27,1,1.89,,2,52.9,12.4
2020-05-11,18,광주시,태양광,12.341357,23.5,,3.5,33,0.9,1.07,,2,44.1,13.2
2020-05-11,19,광주시,태양광,4.978285,21.3,,2.3,39,0.2,0.27,,8,46.4,15.9
2020-05-12,7,광주시,태양광,3.360915,13.6,,1.2,86,0.9,0.48,,0,38.1,23.7
2020-05-12,8,광주시,태양광,12.381338,15.3,,1.6,73,1,1.22,,0,30.7,15.3
2020-05-12,9,광주시,태양광,23.330745,17.2,,2.5,59,1,1.93,,0,28,12.3
2020-05-12,10,광주시,태양광,31.954355,18.5,,3.6,55,1,2.58,,0,33.4,9.3
2020-05-12,11,광주시,태양광,35.61273,20.4,,5,50,1,3.09,,0,36.4,12.6
2020-05-12,12,광주시,태양광,39.082706,21.7,,4.8,43,1,3.36,,0,53.2,12.4
2020-05-12,13,광주시,태양광,39.650347,21.8,,5.7,49,1,3.33,,6,52,14.8
2020-05-12,14,광주시,태양광,37.203534,21.5,,3.9,50,0.9,2.91,,4,59,18.7
2020-05-12,15,광주시,태양광,33.483412,20.9,,4.2,50,1,2.75,,2,63.3,18.6
2020-05-12,16,광주시,태양광,28.796259,19.9,,4.6,57,0.7,1.91,,4,65.9,21.9
2020-05-12,17,광주시,태양광,21.041998,20.7,,2.3,50,0.9,1.68,,2,60.4,15.7
2020-05-12,18,광주시,태양광,13.264283,18.5,,2.8,48,1,1.17,,0,53.3,15.4
2020-05-12,19,광주시,태양광,5.7606,16,,2.2,53,1,0.4,,0,41,10
2020-05-13,7,광주시,태양광,3.354376,11.5,,1.4,84,1,0.53,,0,33.3,13.1
2020-05-13,8,광주시,태양광,13.18582,13.6,,0.9,71,1,1.3,,0,34.1,11.9
2020-05-13,9,광주시,태양광,24.941577,15.3,,1.4,60,1,2.08,,0,33.3,11.2
2020-05-13,10,광주시,태양광,34.117268,17.4,,1.9,46,1,2.74,,0,31.6,9.1
2020-05-13,11,광주시,태양광,38.103777,19.8,,2,44,1,3.26,,0,30.1,8.7
2020-05-13,12,광주시,태양광,41.852808,20.9,,1.4,36,1,3.55,,0,32,7.9
2020-05-13,13,광주시,태양광,43.021073,21.9,,2,30,1,3.68,,0,25.4,5.6
2020-05-13,14,광주시,태양광,42.497039,22.4,,2.6,24,1,3.6,,0,27.7,5.3
2020-05-13,15,광주시,태양광,39.813988,21.9,,1.4,24,1,3.26,,0,28.3,6.4
2020-05-13,16,광주시,태양광,33.392703,22.5,,3.4,29,1,2.68,,0,28.7,6.3
2020-05-13,17,광주시,태양광,23.497884,22.2,,2.1,30,1,1.94,,0,31.9,8.4
2020-05-13,18,광주시,태양광,13.418359,21.3,,1.7,34,1,1.17,,0,30.1,7.4
2020-05-13,19,광주시,태양광,5.764319,19.6,,2,34,0.9,0.38,,0,31.2,9.1
2020-05-14,7,광주시,태양광,3.367172,13.6,,0,68,,,,6,36.2,17.4
2020-05-14,8,광주시,태양광,7.563681,15.1,,0,52,,,,9,43,16
2020-05-14,9,광주시,태양광,18.154304,17.5,,0.7,52,,,,3,43.6,13.6
2020-05-14,10,광주시,태양광,30.056431,21.1,,0.3,36,,,,6,57.6,9
2020-05-14,11,광주시,태양광,32.572505,23.6,,1,24,,,,7,78.4,9.3
2020-05-14,12,광주시,태양광,23.841569,24.3,,3,24,,,,9,127.2,10.4
2020-05-14,13,광주시,태양광,27.403144,25.9,,2.8,22,,,,8,222.8,17
2020-05-14,14,광주시,태양광,33.603385,26.7,,3,21,,,,7,226.8,21.4
2020-05-14,15,광주시,태양광,30.377146,26.2,,2.2,21,0.7,2.06,,8,191,22.2
2020-05-14,16,광주시,태양광,23.218972,25.3,,3.8,23,0.6,1.95,,7,157.1,19.4
2020-05-14,17,광주시,태양광,12.939859,24.5,,2.7,26,0.1,1.03,,8,76.1,12.8
2020-05-14,18,광주시,태양광,8.587882,23.2,,3.1,29,0.1,0.65,,9,48.1,10.7
2020-05-14,19,광주시,태양광,4.616714,22.1,,1.7,30,0,0.25,,10,46.2,11
2020-05-15,7,광주시,태양광,0.179346,16.9,3.3,3.1,95,0,0.1,,10,18.3,9.4
2020-05-15,8,광주시,태양광,0.687884,16.3,2.8,1.6,96,0,0.14,,10,22.3,11.7
2020-05-15,9,광주시,태양광,1.691903,16.6,2.5,1.6,96,0,0.23,,10,20.7,10.1
2020-05-15,10,광주시,태양광,1.861707,16.9,1.3,1.2,97,0,0.24,,10,12.9,6.8
2020-05-15,11,광주시,태양광,2.130759,17.6,0.3,0.5,97,0,0.21,,10,7.7,4.2
2020-05-15,12,광주시,태양광,3.646884,18.5,0,1.3,94,0,0.36,,10,6.9,3.4
2020-05-15,13,광주시,태양광,4.390234,19.2,,2.8,88,0,0.49,,10,6.2,2.2
2020-05-15,14,광주시,태양광,3.076081,17.9,0.9,4.5,96,0,0.29,,10,6.4,3.6
2020-05-15,15,광주시,태양광,3.751319,17.9,0.3,3.2,97,0,0.42,,10,7.6,4.2
2020-05-15,16,광주시,태양광,1.915821,18.3,0.1,2.3,97,0,0.29,,10,8.8,5.8
2020-05-15,17,광주시,태양광,1.395721,17.9,0.1,1,97,0,0.18,,10,9.7,6.3
2020-05-15,18,광주시,태양광,1.468487,18.2,0.1,0.5,98,0,0.16,,10,14.1,9.4
2020-05-15,19,광주시,태양광,0.374478,18.4,,2.3,97,0,0.09,,10,17.7,12.6
2020-05-16,7,광주시,태양광,0.448849,17.6,0,0.6,99,0,0.13,,10,27.9,21.7
2020-05-16,8,광주시,태양광,4.620973,18.7,,0.8,99,0,0.43,,10,22.9,18.8
2020-05-16,9,광주시,태양광,8.408169,19.7,,1.4,94,0.4,1.27,,10,28.2,21
2020-05-16,10,광주시,태양광,12.252384,19.6,,1.5,94,0,0.78,,9,31.9,22.1
2020-05-16,11,광주시,태양광,20.529586,20.2,,2.3,87,0.3,1.98,,8,31.1,25.1
2020-05-16,12,광주시,태양광,24.265264,21.5,,1.5,82,0.4,2.28,,8,31.8,24.1
2020-05-16,13,광주시,태양광,27.024332,20.8,,2.1,79,0.7,2.6,,8,30.4,23.7
2020-05-16,14,광주시,태양광,30.354012,22,,2.5,75,0.9,2.8,,9,29.7,23.1
2020-05-16,15,광주시,태양광,26.182388,21.6,,2.3,76,0.6,2.12,,10,30.2,21.7
2020-05-16,16,광주시,태양광,19.586519,20.9,,1.6,78,0.2,1.63,,9,25.1,19.2
2020-05-16,17,광주시,태양광,13.100097,20.2,,2,81,0,1.05,,10,21,15.9
2020-05-16,18,광주시,태양광,14.562125,20.6,,2,78,0.8,1.19,,6,20.8,13.3
2020-05-16,19,광주시,태양광,5.925222,19.2,,2.1,86,0.8,0.39,,0,20.4,13.7
2020-05-17,7,광주시,태양광,0.510464,16.1,,1,98,0,0.13,,10,30.3,23.6
2020-05-17,8,광주시,태양광,3.343634,16.1,0,0.5,99,0,0.29,,10,26.4,21.2
2020-05-17,9,광주시,태양광,9.003291,17.5,,0.1,97,0,0.74,,8,26,21.4
2020-05-17,10,광주시,태양광,18.400758,19.2,,0.6,84,0.3,1.7,,7,26.2,20
2020-05-17,11,광주시,태양광,32.391679,22.2,,0.6,71,1,2.97,,6,27.4,20.8
2020-05-17,12,광주시,태양광,36.900738,23.7,,0.7,65,1,3.28,,6,34.3,22.2
2020-05-17,13,광주시,태양광,38.68452,25.8,,1.9,57,1,3.51,,4,36.2,21.7
2020-05-17,14,광주시,태양광,37.921234,26.6,,2,59,1,3.28,,3,38.6,21.7
2020-05-17,15,광주시,태양광,34.824651,27.3,,2.4,55,1,3,,3,35,19
2020-05-17,16,광주시,태양광,27.369939,26.8,,3.5,57,0.9,2.21,,7,34.7,22.1
2020-05-17,17,광주시,태양광,21.763993,26.7,,3.6,58,1,1.86,,7,50.3,36.9
2020-05-17,18,광주시,태양광,12.793562,24.3,,4,66,1,1.09,,5,60.4,48.4
2020-05-17,19,광주시,태양광,5.837862,22.9,,3.1,71,0.6,0.37,,5,59.6,46.2
2020-05-18,7,광주시,태양광,0.884064,17.6,,1.5,87,0,0.17,,10,38.8,28.6
2020-05-18,8,광주시,태양광,4.277833,18.8,0,1.1,84,0,0.53,,10,37.3,27
2020-05-18,9,광주시,태양광,10.531851,20.2,,0.8,81,0.2,1.07,,7,31.4,23
2020-05-18,10,광주시,태양광,16.204534,22.1,,3.1,83,0.2,1.31,,8,23.1,15.8
2020-05-18,11,광주시,태양광,18.095855,22.9,,3.3,76,0,1.23,,9,23.3,18.3
2020-05-18,12,광주시,태양광,23.401516,24.3,,3.7,70,0.7,2.83,,8,25.2,21.6
2020-05-18,13,광주시,태양광,31.208011,24,,3.2,71,1,3.13,,8,30,20.3
2020-05-18,14,광주시,태양광,30.381514,23.8,,3.7,70,0.7,2.51,,8,25.8,17.8
2020-05-18,15,광주시,태양광,22.774652,23.6,,6,70,0.8,2.62,,8,23.1,14.4
2020-05-18,16,광주시,태양광,12.858738,21.9,,4.2,80,0.5,1.64,,9,10.7,6.1
2020-05-18,17,광주시,태양광,4.195716,21.1,,3.5,86,0,0.38,,10,5.7,3.3
2020-05-18,18,광주시,태양광,3.427902,20.7,,2.3,88,0,0.22,,10,6.6,2.7
2020-05-18,19,광주시,태양광,2.739269,18.5,8.9,3.3,97,0,0.1,,10,8.4,3.4
2020-05-19,7,광주시,태양광,3.073026,12.7,,3.2,93,0.4,0.43,,7,28.8,10.6
2020-05-19,8,광주시,태양광,4.085213,12.8,,4.1,93,0.1,0.46,,9,32,12
2020-05-19,9,광주시,태양광,3.23773,13.6,,5.7,91,0,0.34,,9,44.8,13
2020-05-19,10,광주시,태양광,3.664181,13.6,0.6,3.7,94,0,0.27,,10,47.3,19.3
2020-05-19,11,광주시,태양광,6.568088,13.8,2.1,3.4,97,0,0.35,,10,24.1,13.2
2020-05-19,12,광주시,태양광,14.885806,14.3,1.5,3.9,96,0,0.72,,8,18,9.4
2020-05-19,13,광주시,태양광,21.304711,14.6,,4.9,73,0.3,1.52,,9,20.1,8.7
2020-05-19,14,광주시,태양광,12.010441,13.6,,4.5,86,0,0.52,,9,19.3,7.3
2020-05-19,15,광주시,태양광,16.317153,14.5,,3.6,81,0,0.62,,8,14.3,6.1
2020-05-19,16,광주시,태양광,11.540364,14.4,,3,78,0,0.32,,9,13,5.6
2020-05-19,17,광주시,태양광,6.458551,15.1,,1,72,0.3,0.93,,8,16.4,7.1
2020-05-19,18,광주시,태양광,6.100386,14.5,,2.1,80,0,0.24,,9,20,9.2
2020-05-19,19,광주시,태양광,3.12972,14.2,,3,82,0.2,0.24,,9,25,11.8
2020-05-20,7,광주시,태양광,3.592652,11.7,,0.3,97,1,0.55,,0,18.9,8.7
2020-05-20,8,광주시,태양광,12.985294,13.1,,1,90,0.9,1.03,,3,16,7.9
2020-05-20,9,광주시,태양광,20.974065,15.4,,1.2,76,1,2.15,,4,16.2,7.3
2020-05-20,10,광주시,태양광,29.121917,17.1,,1,64,1,2.66,,3,15.1,7.7
2020-05-20,11,광주시,태양광,34.249599,18.1,,1.2,58,1,2.89,,3,16.4,8
2020-05-20,12,광주시,태양광,35.376541,19,,1.1,53,1,3.58,,4,12.7,7.3
2020-05-20,13,광주시,태양광,31.426417,20.6,,1.1,53,0.8,3.21,,4,13.3,7.3
2020-05-20,14,광주시,태양광,24.519367,20.8,,1.7,49,0.4,1.82,,5,18.6,10.1
2020-05-20,15,광주시,태양광,28.409938,20.6,,1.4,51,0.7,2.77,,5,18.4,9.4
2020-05-20,16,광주시,태양광,31.487487,21.9,,2.2,49,0.8,2.56,,6,14.3,8.2
2020-05-20,17,광주시,태양광,24.164687,20.8,,1.8,51,1,2.12,,6,13.4,6.7
2020-05-20,18,광주시,태양광,14.54595,19.6,,1.9,50,1,1.29,,2,16,7.1
2020-05-20,19,광주시,태양광,6.092531,18,,1.9,52,1,0.44,,0,14.7,8.1
2020-05-21,7,광주시,태양광,3.980827,13.1,,0,89,1,0.56,,1,25.7,14.8
2020-05-21,8,광주시,태양광,13.108868,15.6,,0.9,80,1,1.27,,1,24.4,14
2020-05-21,9,광주시,태양광,24.101157,17.7,,1.2,72,1,2.02,,1,21.8,10.7
2020-05-21,10,광주시,태양광,31.558915,18.8,,1.2,66,0.9,2.34,,7,19.2,9.4
2020-05-21,11,광주시,태양광,31.627624,20.2,,2.1,60,1,3.46,,6,17.7,9.9
2020-05-21,12,광주시,태양광,31.819485,22.2,,0.7,56,1,3.78,,7,17.3,11.1
2020-05-21,13,광주시,태양광,31.551479,22.4,,0.9,52,0.7,2.56,,6,23.7,12.4
2020-05-21,14,광주시,태양광,36.640062,23.3,,1.7,48,1,3.48,,2,22.2,12.1
2020-05-21,15,광주시,태양광,32.259406,24.3,,2.2,48,1,2.78,,3,23.8,13.2
2020-05-21,16,광주시,태양광,27.995193,24.3,,0.8,45,0.9,2.63,,1,23.8,11.3
2020-05-21,17,광주시,태양광,21.077979,24.4,,1.3,47,1,2.04,,0,27.1,14.7
2020-05-21,18,광주시,태양광,11.50716,22.3,,4.2,56,0.8,1.14,,6,28,12
2020-05-21,19,광주시,태양광,5.034764,20.1,,2.7,67,0,0.25,,7,29.4,13.3
2020-05-22,7,광주시,태양광,3.111139,14.5,,1.1,86,0.4,0.42,,5,36.6,25.1
2020-05-22,8,광주시,태양광,12.048111,16.6,,0.6,72,1,1.15,,6,30.6,18.8
2020-05-22,9,광주시,태양광,21.909845,19,,0.8,65,1,1.76,,6,22.8,12.7
2020-05-22,10,광주시,태양광,29.055161,20.4,,3.8,50,1,2.54,,7,19.7,9.2
2020-05-22,11,광주시,태양광,32.559233,22.2,,2.9,45,1,2.78,,7,19.7,10.3
2020-05-22,12,광주시,태양광,39.578419,24.2,,3.4,46,1,3.5,,3,21.1,9.8
2020-05-22,13,광주시,태양광,39.517547,24.2,,2.9,41,1,3.53,,4,23.6,11.8
2020-05-22,14,광주시,태양광,39.014599,24.6,,3.9,41,1,3.39,,0,22.8,12.3
2020-05-22,15,광주시,태양광,36.841155,24.5,,4,39,1,3.15,,0,24.2,12.1
2020-05-22,16,광주시,태양광,31.138975,25,,3,40,1,2.62,,0,24.6,14.7
2020-05-22,17,광주시,태양광,22.478564,24.5,,2.3,42,1,1.94,,0,23.7,13.8
2020-05-22,18,광주시,태양광,13.143554,23.5,,2.4,43,1,1.2,,0,19.2,10.4
2020-05-22,19,광주시,태양광,5.922057,22.1,,3.1,43,0.9,0.45,,0,20.7,9.8
2020-05-23,7,광주시,태양광,3.981014,15,,0,81,1,0.53,,0,23.8,14.8
2020-05-23,8,광주시,태양광,12.35118,16.9,,0.3,69,1,1.17,,0,20.9,13.7
2020-05-23,9,광주시,태양광,20.736805,18.7,,0.6,58,1,1.92,,1,23.2,13.3
2020-05-23,10,광주시,태양광,29.300189,21.3,,0.5,54,1,2.54,,7,23.3,13.4
2020-05-23,11,광주시,태양광,35.243063,23.1,,1.9,56,1,2.96,,0,27.7,18.6
2020-05-23,12,광주시,태양광,32.360664,23.7,,1.4,54,1,3.57,,5,29.9,21.1
2020-05-23,13,광주시,태양광,29.34041,24.5,,1.6,53,0.9,3.38,,4,29.8,21.9
2020-05-23,14,광주시,태양광,27.70541,24.9,,2.3,52,1,3.55,,3,30.7,23.2
2020-05-23,15,광주시,태양광,27.965954,25.3,,2.5,55,1,2.88,,7,34.6,23.3
2020-05-23,16,광주시,태양광,29.176848,25.6,,3.3,52,1,2.53,,2,34.3,24.4
2020-05-23,17,광주시,태양광,20.627047,25.5,,3.8,54,1,1.91,,2,36.4,25.8
2020-05-23,18,광주시,태양광,12.522332,24.2,,2.3,56,1,1.14,,0,35.2,26.1
2020-05-23,19,광주시,태양광,6.200519,22.4,,2.8,64,0.7,0.44,,0,35.6,25.6
2020-05-24,7,광주시,태양광,3.598506,18.2,,0.6,93,0.4,0.43,,6,31.9,24.1
2020-05-24,8,광주시,태양광,7.635155,19.2,,1,86,0,0.6,,10,30.7,22.6
2020-05-24,9,광주시,태양광,12.159751,20.4,,1.5,78,0,0.88,,9,25.4,17.1
2020-05-24,10,광주시,태양광,19.751772,22,,2.9,75,0.7,2.08,,10,27.1,17.3
2020-05-24,11,광주시,태양광,12.544821,21.4,,4,80,0,0.88,,10,29.1,18.8
2020-05-24,12,광주시,태양광,3.874082,19.5,1.5,1.5,96,0,0.49,,10,19.2,13.7
2020-05-24,13,광주시,태양광,4.648171,19.1,6.4,1.4,99,0,0.39,,10,15.3,10.3
2020-05-24,14,광주시,태양광,9.244747,19.1,0.1,1.7,98,0,0.43,,10,14,10.2
2020-05-24,15,광주시,태양광,5.523876,18.3,,1.1,98,0,0.28,,9,16.1,12.7
2020-05-24,16,광주시,태양광,4.153531,18.1,,1,98,0,0.15,,10,17.2,12.3
2020-05-24,17,광주시,태양광,4.500499,18.5,,0.3,98,0,0.25,,10,18.3,14.1
2020-05-24,18,광주시,태양광,4.66534,18.7,,0.6,97,0,0.42,,10,20.9,15.4
2020-05-24,19,광주시,태양광,3.385955,18.4,,1.1,98,0,0.25,,9,23.6,18.1
2020-05-25,7,광주시,태양광,2.593499,15.7,,0.9,96,0,0.29,,10,24,17.1
2020-05-25,8,광주시,태양광,6.155365,16.2,,1,95,0,0.59,,10,22.4,17.8
2020-05-25,9,광주시,태양광,10.32125,16.7,,0.9,92,0,0.83,,10,20.4,14.4
2020-05-25,10,광주시,태양광,16.376706,17.4,,1,87,0,1.26,,10,22.3,15.8
2020-05-25,11,광주시,태양광,19.755251,19.2,,0.5,82,0,1.53,,10,22.9,15.8
2020-05-25,12,광주시,태양광,20.842226,19.8,,0.8,77,0,1.6,,10,24,16.9
2020-05-25,13,광주시,태양광,26.361238,21,,0.8,67,0.1,2.19,,10,22.9,15.7
2020-05-25,14,광주시,태양광,26.121443,21.4,,1.8,64,0.2,2.17,,9,22.3,16.2
2020-05-25,15,광주시,태양광,26.94478,22.1,,1,60,0.4,2.22,,9,23.9,17
2020-05-25,16,광주시,태양광,23.373127,22.7,,0.8,55,0.5,2.02,,9,24,16.8
2020-05-25,17,광주시,태양광,20.489497,23.7,,0.7,58,0.7,1.73,,8,27.8,20.9
2020-05-25,18,광주시,태양광,12.71022,22,,1,60,0.6,1.02,,8,29.3,21.2
2020-05-25,19,광주시,태양광,6.398958,20.2,,1.6,73,0.4,0.42,,7,31.8,24
